subject_code,subject,tik_number,tik_name,tik_classifier_id,uik_count,uik_voting_address_count,missing_uik_voting_address_count,tik_address_present,tik_phone_present,fallback_present,priority_missing_uiks
54,Новосибирская область,33,Новосибирский район,8fbd367d-269e-48c5-8906-f1f74c673e5f,22,0,22,0,0,0,22
56,Оренбургская область,8,Бугурусланская городская,b1d58109-a16f-4995-b7c8-3f3dd2a5cbea,22,0,22,0,0,0,22
56,Оренбургская область,20,Курманаевская,5aed176a-3da3-4558-837e-844e4e30c2c6,22,0,22,0,0,0,22
57,Орловская область,2,Верховская,54bb7ea2-1c2d-4608-b198-a0efbbb2ad55,22,0,22,0,0,0,22
61,Ростовская область,40,Пролетарская,c19dfcd1-9a55-428c-83ad-f992b5b54b30,22,0,22,0,0,0,22
61,Ростовская область,58,Целинская,ac570917-056b-4a83-b2d0-f3f100bfbb15,22,0,22,0,0,0,22
63,Самарская область,4,Большеглушицкая,94039dd4-1c69-4ce3-9740-69e8766d1647,22,0,22,0,0,0,22
63,Самарская область,10,Исаклинская,ef1d6dda-debf-44e2-916c-1904f5a9189d,22,0,22,0,0,0,22
63,Самарская область,43,Хворостянская,40d5e0c1-cb3a-4b41-a8d4-c8f64c50622a,22,0,22,0,0,0,22
64,Саратовская область,11,Дергачевская,82d781eb-e11d-4223-a049-de15e7815aa9,22,0,22,0,0,0,22
64,Саратовская область,41,Татищевская,8c749da5-080b-4e00-952d-9fb240be8a44,22,0,22,0,0,0,22
68,Тамбовская область,16,Первомайская ТИК,a998eec3-d9f4-4bde-a0e7-f9ccef70f426,22,0,22,0,0,0,22
69,Тверская область,8,Западнодвинская,7dbabb72-346b-425d-9a9b-c529936673b4,22,0,22,0,0,0,22
69,Тверская область,9,Зубцовская,553cd191-5c50-405d-9874-66f219b45b9f,22,0,22,0,0,0,22
71,Тульская область,15,Ленинская - 181,864716b7-2f37-40cf-bee3-d6f508238616,22,0,22,0,0,0,22
71,Тульская область,15,Ленинская - 182,e4086d14-20d1-4433-8908-f5da368095b1,22,0,22,0,0,0,22
72,Тюменская область,1,Абатская ТИК,e39de51a-7386-4f36-bf7c-13b1f0dab3ec,22,0,22,0,0,0,22
73,Ульяновская область,11,Новомалыклинская,d993a6f0-67e6-4006-bcb8-0ca7ef7d4ce6,22,0,22,0,0,0,22
73,Ульяновская область,13,Павловская,77763039-184d-4152-8899-8532c723d540,22,0,22,0,0,0,22
76,Ярославская область,23,Ярославская - 194,32b3ef79-bc6b-43ca-87bb-b4a1c0b14a9c,22,0,22,0,0,0,22
78,город Санкт-Петербург,211,ТИК №53 (211),7a9249f7-234c-47ae-853f-c04b6518bf4a,22,0,22,0,0,0,22
86,Ханты-Мансийский автономный округ - Югра,3,Когалымская городская,f9eb59e3-7ce9-4be5-ac52-c58bb5b1cb38,22,0,22,0,0,0,22
86,Ханты-Мансийский автономный округ - Югра,9,Нижневартовская,84cbb0a0-c7aa-44bc-a054-49c7a55481c6,22,0,22,0,0,0,22
90,Пермский край,7,Горнозаводская,bb3c609c-961a-4a57-9dda-42b15e755ff1,23,1,22,0,0,0,22
90,Пермский край,37,Суксунская,a79d6ab4-6264-442d-a26f-695f252addf8,23,1,22,0,0,0,22
92,Забайкальский край,22,Могойтуйская,a2d2c6d2-7146-4591-8e55-3dadc3014bde,22,0,22,0,0,0,22
95,Донецкая Народная Республика,14,ТИК №14,bf630f3c-384b-4748-8a4d-92f5bce2a44f,22,0,22,0,0,0,22
95,Донецкая Народная Республика,30,ТИК №30,7bee1be9-bdea-4124-938f-10a38c6f5ee5,22,0,22,0,0,0,22
96,Луганская Народная Республика,28,ТИК Станично-Луганского района,78085a3e-b7c1-4c5a-a1c6-dec586b13be4,22,0,22,0,0,0,22
96,Луганская Народная Республика,29,ТИК Старобельского района,f99cd690-aa73-4995-affb-10b6718f5b49,22,0,22,0,0,0,22
97,Запорожская область,15,Днепрорудная,f1dbb3a5-0efe-4a01-9175-75ace6b51ffe,22,0,22,0,0,0,22
1,Республика Адыгея (Адыгея),4,Красногвардейская,a3273eaf-8e1c-444c-9ca8-d30dbe5e92fb,21,0,21,0,0,0,21
1,Республика Адыгея (Адыгея),9,Теучежская,21fce4f8-6221-4096-85b5-4b9633b455e2,21,0,21,0,0,0,21
2,Республика Алтай,9,Чемальская,7288b454-aca0-4b0f-a09b-dc9fe9f618eb,21,0,21,0,0,0,21
5,Республика Дагестан,25,Кизилюртовская городская,255abc7d-121f-4186-9edd-d4cbfc51b34a,21,0,21,0,0,0,21
5,Республика Дагестан,30,Курахская,c857fe61-9080-445d-9dc3-dadb473e0c23,21,0,21,0,0,0,21
6,Республика Ингушетия,4,Малгобекская городская,97fdb935-c799-428b-a1c9-06f3c829c870,21,0,21,0,0,0,21
7,Кабардино-Балкарская Республика,13,Эльбрусская,2a7bb96c-e26b-457e-942b-2b43fd7cee47,21,0,21,0,0,0,21
8,Республика Калмыкия,3,Лаганская,c1172f0b-9e65-418d-b9f7-eb858e715160,21,0,21,0,0,0,21
10,Республика Карелия,1,Беломорская,975994e3-8669-4ffe-9399-7d563a7b91d8,21,0,21,0,0,0,21
10,Республика Карелия,18,Сортавальская,2f50f7f4-d99c-434f-80cc-60311a241b2c,21,0,21,0,0,0,21
10,Республика Карелия,19,Суоярвская,2214a601-dc6a-480d-ada9-7c11e3f3e890,21,0,21,0,0,0,21
11,Республика Коми,14,Троицко-Печорская,06c9bc8e-5ef9-4145-8481-aa0a69d8c705,21,0,21,0,0,0,21
11,Республика Коми,19,Усть-Цилемская,c7a8ec25-746c-4bac-bb10-2340cd02ffd2,21,0,21,0,0,0,21
11,Республика Коми,21,"Сыктывкар, Эжвинская",5ba09188-1351-4efb-8a46-292cc7e3817a,21,0,21,0,0,0,21
18,Удмуртская Республика,6,Глазовский район,a21c4187-2a06-4c60-b0bd-cda8c87955c6,21,0,21,0,0,0,21
18,Удмуртская Республика,21,Киясовский район,710f7b1c-e8fc-47e6-b365-5b812ac9ee1b,21,0,21,0,0,0,21
18,Удмуртская Республика,34,Ярский район,9d254514-2d48-44ee-8f9c-c136d058090e,21,0,21,0,0,0,21
19,Республика Хакасия,6,Орджоникидзевская,8cfa97d0-fbc2-429e-81fd-8ba5b5f85a64,21,0,21,0,0,0,21
22,Алтайский край,49,Родинская,b71c8af9-ef5f-461d-99b6-d6d1e1cfbca4,21,0,21,0,0,0,21
23,Краснодарский край,5,Белоглинская,b9589a2b-2721-4570-a12b-08e20e68367f,21,0,21,0,0,0,21
24,Красноярский край,9,Территориальная избирательная комиссия № 1 Большемуртинско-Сухобузимского округа Красноярского края,fffa7604-9806-4fae-b1b4-f3b93cad825a,21,0,21,0,0,0,21
25,Приморский край,9,ТИК Фрунзенского района города Владивостока,afb7a34c-7b3b-41b9-b167-9ff15089ce9a,21,0,21,0,0,0,21
25,Приморский край,11,ТИК города Дальнереченска,7a77069c-b66e-485f-a820-94f0213a3fb5,21,0,21,0,0,0,21
28,Амурская область,1,Архаринского округа,c1a33919-6130-4609-9bcd-7407ddbabf93,21,0,21,0,0,0,21
28,Амурская область,22,Сковородинского округа,9e9f363f-a322-4d78-a30e-7f740bee45d3,21,0,21,0,0,0,21
34,Волгоградская область,29,Новониколаевская,4b9c78b8-1ffe-49da-ba7f-189aecc4f721,21,0,21,0,0,0,21
34,Волгоградская область,36,Серафимовичская,60f3363c-38b1-44fc-83c2-fa553cd93fd1,21,0,21,0,0,0,21
34,Волгоградская область,41,Фроловская,83555872-9a22-49af-bd74-6c68cfb0ab9b,21,0,21,0,0,0,21
34,Волгоградская область,46,Фроловская городская,b1267b55-5eee-4c9d-b749-ef3a95cf9bb6,21,0,21,0,0,0,21
36,Воронежская область,30,Поворинская,876d725c-4722-480b-b547-1c5c4535cf09,21,0,21,0,0,0,21
37,Ивановская область,27,Шуйская,d91c28cc-02cb-40b8-bbcb-080eb7aac905,21,0,21,0,0,0,21
38,Иркутская область,11,Зиминская городская,49d73bbc-8094-4567-a8f7-4ea0f92e3fc8,21,0,21,0,0,0,21
39,Калининградская область,3,Гвардейская,7a86073b-c3d5-4d78-9139-d99407ecbf4b,21,0,21,0,0,0,21
39,Калининградская область,5,Гусевская,ed600f8a-caf2-46d5-842d-eb03ea775a2a,21,0,21,0,0,0,21
43,Кировская область,12,Кильмезская,d65fc57d-c5e8-4b11-a2af-6126e35003cd,21,0,21,0,0,0,21
43,Кировская область,21,Куменская,d6373894-8b57-4e7c-ba80-3258e66253b4,21,0,21,0,0,0,21
45,Курганская область,13,Макушинская,f3ad0459-57ef-4e7e-9660-767d55c2e7de,21,0,21,0,0,0,21
45,Курганская область,18,Притобольная,1baa2950-950d-4270-9950-ee3632117292,21,0,21,0,0,0,21
45,Курганская область,20,Целинная,4855d4e2-ffe2-4f2a-b82e-2148adfff55b,21,0,21,0,0,0,21
45,Курганская область,27,Юргамышская,cd62de90-44eb-457a-99b8-9e57135df788,21,0,21,0,0,0,21
54,Новосибирская область,8,Здвинский район,3b434f01-ff2e-4c87-b59c-3e1cf2e1b2b8,21,0,21,0,0,0,21
54,Новосибирская область,41,Убинский муниципальный округ,6543fb6f-43df-41af-be3e-3b639a7e3fef,21,0,21,0,0,0,21
55,Омская область,8,ТИК по Колосовскому району,b4f4e950-4eca-48ee-9932-4d8c3b8c48ff,21,0,21,0,0,0,21
55,Омская область,18,ТИК по Одесскому району,f20e8483-9b88-4209-ba19-1e7f13314338,21,0,21,0,0,0,21
56,Оренбургская область,15,Илекская,5a5288b3-71c0-4461-97c1-4850716aed32,21,0,21,0,0,0,21
57,Орловская область,1,Болховская,b956cdb4-f0c5-404a-a25f-a828e9fe8f45,21,0,21,0,0,0,21
57,Орловская область,6,Залегощенская,ac65d917-5c00-4c7f-a2fb-37e5beb0437d,21,0,21,0,0,0,21
57,Орловская область,8,Колпнянская,d759b790-9290-4eea-b540-e60954df86b7,21,0,21,0,0,0,21
60,Псковская область,18,Порховская,752191d5-ec99-4fca-8e54-48aa87f11913,21,0,21,0,0,0,21
61,Ростовская область,14,Дубовская,7e0812a0-d7d7-47d0-842c-03ec02e881dd,21,0,21,0,0,0,21
61,Ростовская область,30,Милютинская,4ef1ef5a-9b0b-4bac-b598-a2c76e245fac,21,0,21,0,0,0,21
61,Ростовская область,36,Обливская,a4cc5333-848d-4ec2-ac92-0b7490486c39,21,0,21,0,0,0,21
61,Ростовская область,45,"Ростов-на-Дону, Кировская",aa228cd9-9bdd-4ed9-9fa5-039bb9d93287,21,0,21,0,0,0,21
61,Ростовская область,62,Шолоховская,8500fa59-cde7-4950-9fad-b22257219608,21,0,21,0,0,0,21
63,Самарская область,31,"Самара, Ленинская",0a6b77c2-9e35-4671-8444-a656ca767266,21,0,21,0,0,0,21
64,Саратовская область,44,Федоровская,a2821a68-0ef4-4fe3-ba0b-e7536bb0f91d,21,0,21,0,0,0,21
68,Тамбовская область,6,Кирсановская ТИК,c3441f78-4c3a-4542-9a51-98610bfa8cf2,21,0,21,0,0,0,21
68,Тамбовская область,17,Петровская ТИК,f3961069-d9a7-4738-b434-1f2b622e730f,21,0,21,0,0,0,21
69,Тверская область,24,Оленинская,e567130f-a04e-4533-baba-6c668806fde2,21,0,21,0,0,0,21
69,Тверская область,30,Селижаровская,506eb876-1241-42c0-a432-a6d264bbdc24,21,0,21,0,0,0,21
70,Томская область,3,Территориальная избирательная комиссия Бакчарского района,0d6c145f-300a-405f-b649-91479bf7d5f3,21,0,21,0,0,0,21
73,Ульяновская область,19,Тереньгульская,7f343c31-ea63-4c28-a777-034d9189148b,21,0,21,0,0,0,21
76,Ярославская область,6,Любимская,175dca7e-d941-472c-84ce-f789e13811d4,21,0,21,0,0,0,21
76,Ярославская область,23,Ярославская - 193,a3ef61cf-c63e-431b-b24e-1d60f8f4888e,21,0,21,0,0,0,21
78,город Санкт-Петербург,212,ТИК №15 (212),86ecec76-7213-4cae-af38-63579d4d2558,21,0,21,0,0,0,21
78,город Санкт-Петербург,214,ТИК №44 (214),6747503e-99e5-427f-ad19-be262c5e6dee,21,0,21,0,0,0,21
90,Пермский край,1,Александровская,c42e39dd-16f5-4c9a-adeb-eb0a433daebc,22,1,21,0,0,0,21
92,Забайкальский край,32,Улётовская,fd0cbbf4-7c9b-4965-8555-e5988d1c72d6,21,0,21,0,0,0,21
95,Донецкая Народная Республика,13,ТИК №13,fad00e10-383a-4f24-8154-579123c7817f,21,0,21,0,0,0,21
95,Донецкая Народная Республика,17,ТИК №17,db002b42-a316-48d2-965f-81b7d16d44b3,21,0,21,0,0,0,21
95,Донецкая Народная Республика,19,ТИК №19,cdaa664d-80ce-4a43-9b66-ab656ecd5882,21,0,21,0,0,0,21
97,Запорожская область,17,Энергодарская,bfb10aa8-726e-43b9-b576-eae637e1d6f9,21,0,21,0,0,0,21
2,Республика Алтай,11,Шебалинская,e68a24cd-17a6-4cd5-a11b-7ee8828d3bb9,20,0,20,0,0,0,20
7,Кабардино-Балкарская Республика,8,Прохладненская городская,ea80c14c-f76c-4454-b53b-91b54855474b,20,0,20,0,0,0,20
7,Кабардино-Балкарская Республика,11,Чегемская,bbcb4132-bdbc-4949-bb5e-ad130f9e2f36,20,0,20,0,0,0,20
11,Республика Коми,3,Ижемская,f83b8d16-b81f-4e61-89b6-2ca75d46420a,20,0,20,0,0,0,20
15,Республика Северная Осетия - Алания,6,ТИК Ирафского района,ebba4e50-b24d-4fe9-894e-4d33b031eff0,20,0,20,0,0,0,20
16,Республика Татарстан (Татарстан),3,Азнакаевская городская,999b6b0c-7493-4ee8-976b-322c5179b9aa,20,0,20,0,0,0,20
16,Республика Татарстан (Татарстан),13,Бавлинская,99acb7ed-991d-4461-a3df-f764235b5835,20,0,20,0,0,0,20
16,Республика Татарстан (Татарстан),26,Заинская городская,d94b22dd-b90a-4b61-bed2-57439c46ba16,20,0,20,0,0,0,20
18,Удмуртская Республика,8,Граховский район,c7f76835-f789-49dc-85e3-2d89d235edfa,20,0,20,0,0,0,20
18,Удмуртская Республика,9,Дебесский район,86b90d80-271e-46a1-aaf9-e31decebe5a0,20,0,20,0,0,0,20
20,Чеченская Республика,1,Аргунская городская,e85c004e-2c85-4929-ab80-60b26c0c656c,20,0,20,0,0,0,20
20,Чеченская Республика,13,Наурская,adba21c9-d14a-4e6c-a57e-33101ef1a232,20,0,20,0,0,0,20
21,Чувашская Республика - Чувашия,9,Козловская,1a22abcf-7aed-43bf-9577-7d25f58013af,20,0,20,0,0,0,20
22,Алтайский край,24,Заринская городская,d871bce7-0be0-4967-8a38-460f23d88b33,20,0,20,0,0,0,20
24,Красноярский край,10,Территориальная избирательная комиссия № 2 Ачинского округа Красноярского края,f0b22372-a2cf-4f9e-85a5-18ec5be0f93b,20,0,20,0,0,0,20
